	0
16367	808.2928571428572
16368	2395.3
16369	5960.991666666667
16370	1970.0
16371	2994.7166666666667
16372	17356.1
16373	971.5
16374	1806.7549999999999
16375	5463.75
16376	9990.0
16377	6439.9
16378	2448.333333333333
16379	9796.708333333334
16380	3793.96
16381	2061.835555555556
16382	25955.366666666665
16383	3413.7
16384	969.1964285714287
16385	1571.5666666666666
16386	2408.170091248621
16387	12684.988888888889
16388	8777.7
16389	5463.1
16390	1255.0
16391	3663.7
16392	576.4999999999999
16393	6520.0
16394	11218.888888888889
16395	1330.1
16396	2560.9
16397	621.5820562770562
16398	2683.06
16399	4526.0
16400	5260.0
16401	440.5
16402	8303.121794871795
16403	850.0687709595971
16404	11786.666666666666
16405	10201.0
16406	735.6666666666667
16407	41376.6
16408	3883.8
16409	2578.112480693093
16410	3869.984848484848
16411	889.5535714285713
16412	2792.0
16413	4939.533333333333
16414	1103.6818181818182
16415	16908.4
16416	1082.7444444444443
16417	8543.717857142858
16418	20844.0
16419	1445.0
16420	877.5
16421	11804.4
16422	16819.5
16423	1685.0
16424	479.7055555555556
16425	28490.0
16426	159.9
16427	1219.3
16428	3455.2641089466088
16429	2311.4687728937724
16430	5140.657972582973
16431	4290.400000000001
16432	1213.5417279605538
16433	1517.8333333333333
16434	2200.0
16435	875.0
16436	2227.7
16437	9311.5
16438	779.566111111111
16439	8122.383333333334
16440	9950.74
16441	1570.0
16442	4240.0
16443	2519.9
16444	6189.861742424242
16445	3968.8
16446	514.6666666666667
16447	1114.0050935723223
16448	997.6333333333334
16449	3865.6166666666672
16450	4327.0
16451	7067.60314811951
16452	3708.75
16453	3868.650833333333
16454	2330.815476190476
16455	1674.5916666666665
16456	993.4129972804974
16457	1636.9666666666667
16458	873.5128463276491
16459	14950.295952380951
16460	4070.6400000000003
16461	7502.439166666668
16462	8190.909090909091
16463	1161.2666666666669
16464	10510.0
16465	1422.6
16466	16084.0
16467	8302.333333333334
16468	1377.5
16469	11114.211111111112
16470	1456.0304762044434
16471	9698.975
16472	363.350156452165
16473	8837.633333333333
16474	1737.4
16475	5628.0
16476	7542.9
16477	1338.0907163947163
16478	1608.9
16479	8194.0
16480	2302.35
16481	150.5
16482	64000.0
16483	3505.0
16484	5057.983333333334
16485	2014.45
16486	1575.613764708192
16487	280.0
16488	2833.0
16489	1308.0
16490	8611.0
16491	107727.7
16492	15885.0
16493	2343.2
16494	1819.2
16495	1668.75
16496	4329.166666666667
16497	709.0520821332506
16498	2133.3333333333335
16499	5200.822619047619
16500	5749.9
16501	5946.115952380953
16502	14480.0
16503	3460.0
16504	1054.1267414529916
16505	115.0
16506	2433.333333333333
16507	19418.666666666668
16508	2156.5351731601736
16509	4750.449390331891
16510	7686.5209523809535
16511	5572.972420634921
16512	4783.857373737374
16513	2890.0
16514	4429.23297776357
16515	1893.7
16516	4001.4800000000005
16517	18538.9
16518	10717.85
16519	1938.1
16520	687.5428571428572
16521	1403.869493616287
16522	33134.7
16523	1245.0
16524	411.6857142857143
16525	4232.0
16526	9050.0
16527	15747.25
16528	116695.4
16529	12139.2
16530	17217.316666666666
16531	3590.2333333333327
16532	583.0
16533	1518.9999999999998
16534	768.5433333333333
16535	5158.1
16536	1382.9364357864358
16537	2805.55
16538	2741.833333333333
16539	961.7891666666667
16540	6417.799631544925
16541	6950.0
16542	979.6688492063491
16543	4977.85
16544	764.8897619047618
16545	1885.0
16546	1398.3884932920535
16547	3691.1285481185478
16548	14667.2
16549	3141.2283333333335
16550	5263.3
16551	2896.0
16552	854.2285714285714
16553	8542.866666666665
16554	650.65
16555	8537.5
16556	4713.2
16557	666.5945238095239
16558	1505.0
16559	522.4
16560	10893.470000000001
16561	1014.5249999999999
16562	2551.1499999999996
16563	716.5
16564	14620.683333333334
16565	7508.8
16566	739.4183333333333
16567	2709.5524206349205
16568	8584.6
16569	5575.0
16570	2865.0
16571	435.0
16572	391.625
16573	2311.4687728937724
16574	3783.315476190476
16575	3700.6955555555555
16576	888.8333333333334
16577	1561.5
16578	8551.208333333332
16579	1089.6
16580	4178.366666666667
16581	4211.9
16582	1899.5
16583	23725.65
16584	4474.175
16585	6141.631789635905
16586	2220.85
16587	13918.25
16588	2492.0
16589	6903.75
16590	7069.933333333334
16591	4664.9
16592	14567.345454545453
16593	2234.166666666667
16594	2855.743722943723
16595	905.2230158730159
16596	2209.0
16597	2363.1188823105003
16598	2104.2
16599	5749.9
16600	1217.9
16601	2619.616666666667
16602	1138.7322434920227
16603	2779.0
16604	5259.9
16605	1013.0
16606	1269.6035721067663
16607	461.03328615828616
16608	4681.6164285714285
16609	8201.65
16610	3861.5
16611	8259.9
16612	12634.7
16613	14275.0
16614	704.9285714285713
16615	8722.93333333333
16616	3151.4833333333336
16617	21249.0
16618	766.0
16619	2241.7116666666666
16620	2064.0
16621	1970.7666666666664
16622	15670.9
16623	1130.0083333333334
16624	3885.075
16625	10034.8
16626	20839.9
16627	1610.7833333333333
16628	12635.84
16629	6049.971428571428
16630	2894.1247542735045
16631	18286.9
16632	12249.588333333333
16633	230.96896164021163
16634	5959.4
16635	7214.0
16636	7170.0
16637	21919.7
16638	7733.927777777777
16639	1282.4142310385691
16640	10916.558333333332
16641	1663.4599999999998
16642	993.2490538872893
16643	6005.5
16644	18838.214285714283
16645	1619.8899999999999
16646	2512.3333333333335
16647	3555.0
16648	14040.0
16649	2300.0
16650	2121.29
16651	6212.85193950786
16652	31010.933333333338
16653	1073.9
16654	2106.95
16655	6131.65
16656	626.4489010989012
16657	1719.55
16658	8943.0
16659	2998.3599999999997
16660	2795.106688034188
16661	2476.579365079365
16662	6417.799631544925
16663	1094.1666666666667
16664	8784.4
16665	1494.7041269841268
16666	5935.1
16667	10212.333333333332
16668	9660.0
16669	21168.0
16670	779.8
16671	805.0
16672	2680.0
16673	18952.2
16674	11804.223214285714
16675	2484.5653846153846
16676	1495.0
16677	9348.483333333334
16678	2970.0
16679	2920.403333333333
16680	7318.25
16681	473.0
16682	2383.8666666666663
16683	12204.2
16684	21538.65
16685	879.7
16686	3998.2333333333327
16687	1264.625
16688	1026.5666666666666
16689	825.9283333333333
16690	740.4658333333334
16691	1668.3333333333335
16692	3948.0
16693	2784.5051984126985
16694	3903.8912054612056
16695	12174.7
16696	995.25
16697	2024.725
16698	1634.1666666666667
16699	953.0149085403534
16700	5935.5
16701	7859.0
16702	1488.7983333333334
16703	7884.5
16704	833.05
16705	3313.1490804216423
16706	2630.7733333333335
16707	2299.5281385281387
16708	2038.8
16709	3576.0
16710	61850.0
16711	21270.0
16712	3905.0
16713	5318.0
16714	2045.0
16715	775.1666666666667
16716	2151.133333333333
16717	9610.0
16718	11602.325
16719	11591.28
16720	2634.743650793651
16721	31074.0
16722	7668.99443001443
16723	1775.0
16724	1463.75
16725	23255.4
16726	5117.85
16727	2445.2166666666662
16728	2276.825685425685
16729	5253.333333333333
16730	575.7505411255411
16731	22115.6
16732	9059.9
16733	1653.3
16734	7707.15
16735	2635.0
16736	1020.76
16737	1455.0
16738	2600.5
16739	779.2894444444444
16740	1000.0
16741	7064.7
16742	320073.8857142857
16743	6995.590292207792
16744	1846.722222222222
16745	1414.7833333333333
16746	28755.0
16747	17035.135
16748	10146.7
16749	3618.8
16750	7.075
16751	820.0
16752	945.0
16753	2060.0
16754	20179.3
16755	5400.601904761905
16756	7694.657142857142
16757	1153.5069444444446
16758	865.4880250042104
16759	1599.6666666666665
16760	13039.9
16761	9000.0
16762	11030.28380952381
16763	840.0149874308696
16764	1560.1899602971473
16765	2843.5
16766	4521.0
16767	6899.9
16768	14085.833333333334
16769	1070.8333333333335
16770	7307.8
16771	5578.2
16772	960.138638288511
16773	7751.9
16774	542.4733333333334
16775	2473.5714285714284
16776	1965.2
16777	1774.3115711385562
16778	7680.4222222222215
16779	4747.861904761905
16780	11331.566666666666
16781	11993.063333333335
16782	3157.0
16783	1101.3678571428572
16784	2130.866666666667
16785	7480.0
16786	247.1833333333333
16787	3985.3666666666672
16788	5079.045324675324
16789	1647.8574675324676
16790	6233.26
16791	11994.7
16792	3116.5952380952376
16793	6516.6291666666675
16794	6722.9
16795	5448.9275029137525
16796	6730.0
16797	1598.95
16798	1375.9
16799	20.67079365079365
16800	655.0
16801	19666.333333333336
16802	9254.866666666665
16803	1646.87003968254
16804	3564.8
16805	2618.126315073815
16806	1430.6565074099278
16807	1215.7768528693528
16808	3709.7666666666664
16809	2930.4040476190476
16810	1946.0
16811	7040.166666666666
16812	8449.5
16813	1097.9769155844156
16814	6169.975
16815	2882.478076923077
16816	6804.8
16817	1235.0666666666666
16818	7036.833333333334
16819	5400.0
16820	7684.166666666666
16821	10021.3125
16822	1097.3
16823	1006.0383516483516
16824	724.5699999999999
16825	3987.5
16826	1635.1
16827	40332.33333333333
16828	2415.0
16829	3979.2
16830	1226.9063818133286
16831	1391.2666666666667
16832	2952.4
16833	19099.666666666664
16834	20050.0
16835	3928.8316666666665
16836	9455.8
16837	6610.0
16838	3939.9
16839	1810.0054834054833
16840	14710.766666666668
16841	1076.0392857142856
16842	2674.6488095238096
16843	2356.7
16844	3888.77619047619
16845	25041.4
16846	8225.45119047619
16847	2360.2833333333338
16848	5709.4
16849	1010.3462628959538
16850	642.8
16851	700.8050000000001
16852	12770.45
16853	2020.0
16854	12207.5
16855	8349.8
16856	2104.9
16857	2816.6666666666665
16858	16324.8
16859	1945.0666666666664
16860	570.0
16861	2053.3
16862	974.0033333333334
16863	1111.1488441548033
16864	5330.01
16865	1010.93
16866	2570.0
16867	2676.9485606060603
16868	15054.404761904763
16869	1202.1333333333332
16870	2303.0
16871	60754.9
16872	13814.6
16873	8988.15
16874	5161.9
16875	2516.0266666666666
16876	464.67571428571426
16877	16869.0
16878	9519.5
16879	899.8098190899211
16880	2472.0
16881	3161.3
16882	5126.9
16883	17800.0
16884	282.76666666666665
16885	7798.9
16886	7648.333333333334
16887	3571.064761904762
16888	196.38736263736263
16889	1102.5366666666669
16890	2441.4166666666665
16891	3175.0
16892	3039.9
16893	915.9166666666666
16894	1597.8095238095239
16895	1199.1166666666666
16896	9118.0
16897	4504.4
16898	1048.175829579777
16899	3537.0
16900	7140.25
16901	4849.0
16902	891.5
16903	1220.9166666666665
16904	2192.7
16905	4624.65
16906	1709.6589635854339
16907	4787.45
16908	13368.0
16909	17133.1
16910	22030.0
16911	3880.0
16912	2173.4833333333336
16913	714.0242063492063
16914	1359.7
16915	1559.3485833140858
16916	1021.0
16917	169.58333333333334
16918	966.6666666666666
16919	702.35
16920	11849.33306138306
16921	3108.8166666666666
16922	3416.4566666666665
16923	17570.0
16924	5413.241666666666
16925	1187.5044055944056
16926	12920.0
16927	29004.0
16928	9548.6
16929	7584.192905982907
16930	3500.5724999999998
16931	5892.025816405816
16932	6564.1809523809525
16933	8205.468864468863
16934	3107.9
16935	997.5692307692309
16936	2587.42
16937	10370.0
16938	785.2535714285714
16939	1288.3333333333335
16940	3804.7
16941	13829.7
16942	62724.9
16943	29482.5
16944	552.0466666666667
16945	990.0
16946	16607.45333333333
16947	7549.8
16948	6054.6
16949	197.1857142857143
16950	4740.0
16951	2010.0
16952	12554.9
16953	1371.15
16954	1479.1012500000002
16955	690.3
16956	488.4240262515262
16957	662.9633333333334
16958	4341.479362957305
16959	4147.6
16960	2380.0
16961	8237.75
16962	1475.9
16963	5519.816666666667
16964	2757.2166666666667
16965	4930.0
16966	3465.0
16967	21824.59523809524
16968	1456.6666666666665
16969	755.0
16970	3159.75
16971	2615.0
16972	850.712673135679
16973	34.975
16974	4839.45
16975	3465.0
16976	890.195284932683
16977	2182.2
16978	8390.666666666666
16979	1704.6
16980	6415.566666666667
16981	5441.525
16982	1182.6588878171895
16983	7632.0
16984	10390.0
16985	525.0
16986	834.95
16987	11569.0
16988	1986.9
16989	10503.49111111111
16990	4068.2333333333336
16991	6043.673036820525
16992	15047.733333333332
16993	7699.999999999998
16994	2133.609166666667
16995	2802.7098809523814
16996	4694.0
16997	1654.1095238095236
16998	809.8
16999	3256.5883333333336
17000	1795.6745498305795
17001	1495.2133333333334
17002	6508.4284493284495
17003	7827.99857142857
17004	2131.694435691823
17005	7336.9
17006	2979.9462373737374
17007	4729.9
17008	14678.04365079365
17009	25900.0
17010	2489.5357142857147
17011	12515.566666666666
17012	14600.0
17013	4841.733333333333
17014	9279.6
17015	2877.9
17016	27194.266666666663
17017	3099.9
17018	8012.668333333333
17019	3784.5
17020	3821.9026984126986
17021	4182.8
17022	42120.0
17023	6751.626666666666
17024	6740.828185837713
17025	3873.7582251082254
17026	7646.575
17027	853.0
17028	6094.8
17029	1883.96708860455
17030	1936.1349999999998
17031	5359.811111111111
17032	471.8333333333333
17033	3803.8
17034	3512.0
17035	6925.0
17036	40740.0
17037	8339.5
17038	21087.8
17039	2659.5
17040	2637.9
17041	9274.8
17042	1028.9166666666665
17043	4952.6
17044	310.0
17045	6438.0
17046	8300.0
17047	3061.6107142857145
17048	13229.866666666669
17049	13039.6
17050	11883.8
17051	2131.694435691823
17052	23184.9
17053	5000.9
17054	2468.059523809524
17055	14666.3
17056	1709.9
17057	19212.380952380954
17058	1368.9
17059	5938.0
17060	1810.399925423161
17061	1568.7
17062	81049.7
17063	6925.620000000001
17064	3169.35
17065	584.4633333333334
17066	7063.703571428571
17067	27109.893333333333
17068	12599.9
17069	5234.9
17070	539.7145308123249
17071	5508.05
17072	14989.0
17073	1199.8137267530967
17074	13999.8
17075	9483.666666666666
17076	1285.2790159492397
17077	11943.825
17078	3556.5
17079	3054.9
17080	2475.0
17081	2950.1
17082	2967.4404365079363
17083	571.6666666666667
17084	798.3154761904763
17085	572.5833333333333
17086	111.83333333333334
17087	5562.492857142857
17088	1574.9
17089	3615.15
17090	634.5
17091	3336.6
17092	34349.8
17093	5161.9
17094	1495.418181818182
17095	3493.2
17096	3426.6333333333337
17097	727.65
17098	5392.502380952381
17099	15442.1
17100	229.9
17101	6155.0
17102	13050.0
17103	12383.65
17104	26251.88333333333
17105	16366.98598162072
17106	992.9900883442622
17107	408.0514285714286
17108	1968.4963916693116
17109	466.1333333333334
17110	6480.0
17111	3158.725
17112	815.547619047619
17113	903.3298333806979
17114	5079.9
17115	480.0
17116	4909.9
17117	1223.0
17118	10650.0
17119	7543.283333333333
17120	2108.65
17121	3218.666666666667
17122	5647.394751461989
17123	7049.8
17124	4672.9
17125	2780.666666666667
17126	1323.8109523809524
17127	422.6380952380952
17128	6114.495400126189
17129	1579.8816666666667
17130	1265.0
17131	1172.5
17132	666.1256458929164
17133	440.25
17134	1220.0
17135	3987.183333333333
17136	1684.8
17137	1871.5666666666668
17138	2070.0
17139	2666.9
17140	4859.0
17141	951.0850484809309
17142	11563.3
17143	12701.03
17144	4310.393333333333
17145	1605.5500000000002
17146	893.7
17147	1322.3
17148	681.4566611493083
17149	13374.7
17150	1185.8
17151	2324.9
17152	1911.4
17153	9641.7
17154	10709.9
17155	3559.45
17156	2357.3
17157	19469.2
17158	3844.048181818182
17159	3711.6666666666665
17160	1634.5
17161	5374.224558497058
17162	3234.3
17163	1345.8666666666668
17164	8763.9
17165	26380.0
17166	22128.6
17167	2739.964880952381
17168	9826.310388957449
17169	5005.0
17170	2093.333333333333
17171	2393.2
17172	2865.333333333333
17173	8423.855516233767
17174	19899.826785714286
17175	1549.549283870532
17176	530.0
17177	4015.2
17178	12080.4
17179	4235.0
17180	972.2619047619046
17181	5147.1523809523815
17182	1165.0
17183	1889.9
17184	11343.0
17185	10406.7
17186	961.0111111111112
17187	4545.0
17188	1552.5220707070707
17189	3582.0
17190	5984.693446337374
17191	1109.95
17192	4336.0
17193	960.138638288511
17194	774.75
17195	5598.2
17196	2515.473253968254
17197	4710.0
17198	5524.6
17199	854.4
17200	4910.666666666667
17201	1577.6141480596032
17202	8002.976190476191
17203	2084.6787878787877
17204	5314.04090909091
17205	2428.266666666667
17206	12388.9
17207	1254.3
17208	929.0
17209	1886.8333333333333
17210	780.8341661116661
17211	3072.945277777778
17212	2395.235174825175
17213	5540.0
17214	3475.0
17215	984.5401875901877
17216	3704.4333333333334
17217	274.75
17218	9653.333333333332
17219	2783.9
17220	1752.3333333333335
17221	1300.0
17222	1416.717222222222
17223	25709.9
17224	6538.7506613283
17225	13829.377777777778
17226	11205.257142857143
17227	9424.3
17228	3774.9
17229	3658.675
17230	3048.0
17231	25177.5
17232	15416.0
17233	3531.083333333333
17234	2654.261016761017
17235	1462.4916276497256
17236	1536.2
17237	4503.75064935065
17238	5160.0
17239	4938.1
17240	6294.466666666666
17241	2848.8845238095237
17242	1509.7333333333333
17243	975.6817570587307
17244	899.8098190899211
17245	1710.0772638511412
17246	1554.3290584415586
17247	3879.333333333333
17248	7234.8
17249	1133.6128556397305
17250	3910.5
17251	1947.2819047619046
17252	1979.565924908425
17253	10522.0
17254	4950.456998556999
17255	474.0
17256	2879.8
17257	2838.3333333333335
17258	806.6086832611833
17259	21699.55
17260	814.8
17261	8130.0
17262	105998.7
17263	1213.3
17264	3892.0
17265	1085.0
17266	1942.0
17267	6793.8
17268	6920.0
17269	18572.0
17270	2287.5
17271	2182.7232142857147
17272	660.0
17273	4625.0
17274	1215.268226259579
17275	1654.2379365079366
17276	3083.366666666667
17277	311.75
17278	2468.333333333333
17279	1170.7533333333333
17280	6391.975
17281	7750.0
17282	2010.0333333333335
17283	636.2212183105648
17284	6014.5666666666675
17285	5013.333333333334
17286	13353.0
17287	1045.8971422759387
17288	788.2
17289	4304.5
17290	2033.75
17291	12078.5
17292	10520.222222222223
17293	769.0
17294	961.6
17295	2685.0
17296	735.0
17297	9607.9
17298	8687.366666666665
17299	953.3233333333334
17300	827.0
17301	554.7902725040024
17302	3827.5
17303	885.6714285714286
17304	390.1935964577218
17305	12544.9
17306	938.1686147186147
17307	4959.9
17308	2319.8
17309	8345.127142857144
17310	1764.9
17311	13709.608733928497
17312	10025.310000000001
17313	5709.8
17314	14834.0
17315	10154.0
17316	864.2333333333332
17317	1309.9
17318	25800.0
17319	1253.1333333333334
17320	12456.925
17321	4107.0
17322	3066.9
17323	11383.233333333334
17324	1254.1666666666667
17325	17143.0
17326	2024.1666666666667
17327	2744.9
17328	9756.0
17329	710.2188074594251
17330	722.86
17331	1965.0
17332	9279.75
17333	3212.083333333333
17334	606.7800865800866
17335	8909.0
17336	28595.0
17337	13120.290833333333
17338	659.9
17339	2466.264388422035
17340	5108.375
17341	1970.775
17342	4816.333333333334
17343	608.25
17344	1527.658888888889
17345	5249.066666666667
17346	8543.374285714284
17347	1720.4216666666666
17348	3343.179580550169
17349	1577.4166666666667
17350	6482.071428571429
17351	986.2204761904762
17352	2860.3842779304027
17353	13302.0
17354	1660.0
17355	956.8416666666668
17356	31085.0
17357	963.1733074049185
17358	1271.2500000000002
17359	70020.2
17360	1461.8214285714284
17361	1553.154761904762
17362	1957.3714285714286
17363	17159.133333333335
17364	15477.89
17365	3054.1666666666665
17366	13725.166666666666
17367	8757.5
17368	1274.9
17369	1554.7348866977204
17370	5237.88
17371	16555.085714285717
17372	12405.0
17373	9287.985347985348
17374	30669.0
17375	4566.666666666667
17376	2159.4
17377	15753.0
17378	8337.8875
17379	6044.875
17380	920.0
17381	2405.0
17382	6029.281991122912
17383	495.8912698412699
17384	9169.0
17385	9404.9
17386	779.8533333333332
17387	3276.45
17388	6921.075
17389	5828.166666666667
17390	21162.5
17391	1045.8971422759387
17392	1075.9746430040545
17393	4789.8
17394	10142.18
17395	450.0
17396	2902.666666666666
17397	8999.0
17398	4389.6
17399	947.5782677801028
17400	1679.6969382991942
17401	11070.825
17402	1589.9
17403	2028.2
17404	967.2247022301744
17405	1428.975
17406	2209.4
17407	3454.3
17408	1244.4350000000002
17409	1529.007634843461
17410	2553.2666666666664
17411	7595.966666666665
17412	2036.4847979797978
17413	7094.5
17414	2178.6666666666665
17415	16559.95
17416	4774.5
17417	7304.563343641652
17418	8195.209523809524
17419	6989.0
17420	167.885
17421	4650.31746031746
17422	1830.0166666666669
17423	1275.0
17424	2916.6666666666665
17425	3720.0
17426	1048.6
17427	2109.5666666666666
17428	2275.138888888889
17429	1577.6141480596032
17430	2158.1666666666665
17431	6957.5
17432	6473.0
17433	10564.5
17434	1194.8816666666667
17435	793.2474983349983
17436	1138.7322434920227
17437	5329.5982539682545
17438	779.8738095238095
17439	2067.4
17440	3117.75
17441	509.3499999999999
17442	5431.8977380952365
17443	1442.0239833558255
17444	2703.9607753357755
17445	8540.958333333332
17446	1179.8440476190476
17447	2043.6
17448	8580.4
17449	14600.0
17450	755.0
17451	8050.1583982684
17452	14128.9
17453	6292.192084297281
17454	2560.0
17455	1554.7685714285712
17456	1634.7666666666667
17457	7109.9
17458	2379.75
17459	1693.2916269841269
17460	2796.0558333333333
17461	1614.1
17462	1206.7333333333331
17463	874.2877380952381
17464	3906.25
17465	19477.083333333332
17466	1589.8
17467	2188.9666666666667
17468	5084.9215767565765
17469	309.7
17470	1107.0819963369963
17471	1952.0333333333335
17472	4767.15
17473	531.6613806046894
17474	12082.816666666668
17475	13172.5
17476	1414.3214285714287
17477	1426.6
17478	305.0466666666667
17479	13658.9
17480	1783.3214285714287
17481	13858.779999999999
17482	6503.333333333333
17483	1257780.6460451793
17484	707.881277056277
17485	1130.588787878788
17486	948.5
17487	3444.9
17488	7201.178571428571
17489	4650.35
17490	4107.7
17491	20873.015277777777
17492	13579.278339438339
17493	1930.6
17494	14234.4
17495	6555.0
17496	1533.3414326494762
17497	4140.0
17498	10526.666666666666
17499	538.9
17500	17864.0
17501	3566.466666666667
17502	2181.797619047619
17503	9760.9
17504	3486.0
17505	11517.9
17506	6779.549921725954
17507	2572.5
17508	18696.775
17509	11211.1
17510	1182.2518253968253
17511	39346.2
17512	916.4857142857143
17513	1755.0
17514	1214.4166666666667
17515	638.9418307509484
17516	366.4166666666667
17517	14463.142857142859
17518	336.7
17519	782.8
17520	13153.2
17521	990.0
17522	706.8
17523	8725.645833333334
17524	6805.0
17525	2444.3932995925647
17526	2353.7
17527	711.8
17528	8813.0
17529	2936.25
17530	2163.556666666667
17531	1240.0
17532	4420.0
17533	1358.0
17534	1015.0
17535	3003.96
17536	608.9428571428572
17537	6617.4880952380945
17538	1648.0
17539	2181.797619047619
17540	14727.220000000001
17541	1868.3
17542	26280.0
17543	3025.138211233211
17544	6129.8
17545	4784.8
17546	6833.4
17547	36085.0
17548	273.43809523809523
17549	11545.0
17550	2379.6
17551	4736.9
17552	11817.0
17553	1739.7590476190478
17554	19899.4
17555	1469.1
17556	395.23333333333335
17557	25609.9
17558	16101.93333333333
17559	16737.375
17560	6040.233226313381
17561	1513.8049999999998
17562	1215.268226259579
17563	802.4
17564	9254.866666666665
17565	850.0687709595971
17566	5210.0
17567	3430.6
17568	1655.8
17569	2941.107987012987
17570	6680.2
17571	385.0
17572	7657.666666666667
17573	1630.2802817770464
17574	130.0
17575	729.9666666666667
17576	1217.3392857142858
17577	6625.3494321801945
17578	1313.8
17579	552.5
17580	494868.60750000004
17581	1748.7693074409253
17582	12439.850000000002
17583	1984.0333333333333
17584	1495.8
17585	745.4166666666667
17586	579.0833333333333
17587	679.0
17588	2268.190476190476
17589	1497.744794372294
17590	1619.6830460389285
17591	964.4857326922863
17592	1956.6
17593	1053.25
17594	965.0
17595	2351.2023809523807
17596	7396.8
17597	1611.75
17598	2014.8
17599	391.33724119018234
17600	3420.8
17601	1315.8166666666668
17602	3190.25
17603	850.0
17604	9434.443333333333
17605	553.5
17606	982.3
17607	5340.0
17608	1452.5116217116217
17609	5207.458333333333
17610	8358.995310245311
17611	2829.5333333333333
17612	400.28833333333336
17613	1236.6906381204503
17614	1979.0
17615	3619.95
17616	1585.401082251082
17617	2966.1090476190475
17618	6889.7
17619	3430.2078610931553
17620	8680.0
17621	3015.121575223882
17622	975.612463924964
17623	3554.9
17624	26234.5
17625	1338.0907163947163
17626	24013.0
17627	2817.5
17628	2099.0476190476193
17629	330.0
17630	7774.8
17631	8123.7
17632	1272.113782969525
17633	4628.836017316016
17634	18659.56666666667
17635	10364.65
17636	4555.0
17637	2869.4333333333334
17638	2309.6666666666665
17639	694.9
17640	10500.0
17641	7714.222222222222
17642	1132.1093923723333
17643	2648.0934920634922
17644	834.202380952381
17645	8806.310000000001
17646	3137.2
17647	7098.8
17648	2437.75
17649	999.8
17650	1297.895641025641
17651	26194.95
17652	358.3
17653	13255.0
17654	1990.1428571428573
17655	1489.0379722752546
17656	2943.7166666666667
17657	751.25
17658	1220.4583333333335
17659	19320.0
17660	1049.8818754774636
17661	2489.0
17662	955.5777908615134
17663	785.6448412698412
17664	457.08333333333337
17665	6279.821428571428
17666	2380.6812626262627
17667	9384.9
17668	4125.0
17669	1077.6
17670	2196.7999999999997
17671	1519.140634920635
17672	4450.1
17673	4990.0
17674	3061.666666666667
17675	3978.0
17676	7275.939285714287
17677	1103.827010485808
17678	3446.31
17679	1171.4
17680	8285.0
17681	1639.4149999999997
17682	1860.3690476190477
17683	9605.0
17684	1805.9219136930133
17685	2048.1
17686	911.2364285714286
17687	14663.65
17688	777.2190476190477
17689	1164.9
17690	1426.4365384615385
17691	499.5
17692	1300.4166666666665
17693	585.0
17694	1085.2550271686744
17695	6792.702355506813
17696	1496.0628094128094
17697	12333.0
17698	1790.9123377111096
17699	2141.666666666667
17700	2830.7
17701	5980.0
17702	2259.7
17703	6039.0142857142855
17704	24463.0
17705	4415.3
17706	891.9117057207499
17707	2632.8
17708	2269.4166666666665
17709	14464.7
17710	2324.9
17711	1241.9039136680312
17712	1398.3884932920535
17713	5547.563544494721
17714	148.95
17715	14844.444444444443
17716	2497.578888888889
17717	480.4166666666667
17718	788.2489177489178
17719	2405.6841697191694
17720	20209.464285714286
17721	2609.0
17722	5569.0
17723	388.6333333333333
17724	696.8030739430922
17725	4739.4847058823525
17726	1303.1333333333334
17727	3226.1
17728	3666.808333333333
17729	8789.467261904761
17730	2650.633333333333
17731	386.88998975505615
17732	1849.5887806637809
17733	798.0
17734	798.8095238095239
17735	2614.9
17736	13694.9
17737	1256.3916666666669
17738	9990.0
17739	2236.252380952381
17740	7722.0
17741	6351.814285714286
17742	1788.7680787633417
17743	12235.0
17744	7289.9
17745	539.7
17746	5795.0125
17747	9330.0
17748	2555.0
17749	4615.108097165992
17750	2350.0
17751	19408.333333333332
17752	980.35
17753	5175.64959860401
17754	863.0
17755	3250.366666666667
17756	3242.6833333333334
17757	9341.545000000002
17758	11839.633333333333
17759	3139.9
17760	1344.3333333333335
17761	1825.439285714286
17762	3133.983333333333
17763	2851.6666666666665
17764	48767.62142857143
17765	8873.6
17766	8870.0
17767	6809.44
17768	7038.0
17769	545.6107142857143
17770	3996.9
17771	1114.4260317460319
17772	3052.0
17773	6918.366666666666
17774	3681.3298168498172
17775	4197.795656565657
17776	4669.9
17777	3313.1490804216423
17778	2558.6108469703668
17779	780.0
17780	8680.46136606966
17781	1724.0
17782	3049.0
17783	19872.333333333336
17784	181.0
17785	1119.565422077922
17786	4172.233333333334
17787	3089.7
17788	7001.9
17789	9260.0
17790	1675.5192982456142
17791	10415.0
17792	12938.6
17793	13947.66
17794	1195.4419191919192
17795	7542.93
17796	9410.25
17797	1258.3
17798	42705.0
17799	2027.5
17800	15465.0
17801	1061.1377777777777
17802	917.2209480742855
17803	12150.842420634921
17804	7470.0
17805	1611.5666666666666
17806	5565.0
17807	3688.0
17808	9939.0
17809	931.6305238688899
17810	1282.3716165860283
17811	5800.0
17812	613.0
17813	1060.0
17814	9402.597368421051
17815	5519.333333333334
17816	1029.434238310709
17817	14042.206666666669
17818	7764.0
17819	11993.063333333335
17820	848.8333333333333
17821	3359.8041666666672
17822	2774.342313527975
17823	790.0
17824	1876.1047619047617
17825	1984.8
17826	549.8
17827	5174.4
17828	3143.726984126984
17829	4546.166666666666
17830	2613.3189033189037
